mem_no	last_name	first_name	gd	birth_dt	entr_dt	grade	sign_up_ch
16825	허	은효	F	1986-06-16	2012-07-20	VIP	03
15948	최	지석	M	1989-02-05	2012-10-27	VIP	03
16076	최	석준	M	1993-05-09	2011-09-26	VIP	06
15866	최	가람	M	1993-05-18	2012-04-26	VIP	02
16609	조	다현	M	1997-02-06	2011-07-31	VIP	02
17528	주	주아	F	1997-03-14	2011-06-02	VIP	02
16370	정	솔	M	1970-01-17	2011-08-08	BRONZE	03
14352	김	한빛	F	1971-02-05	2013-11-21	BRONZE	01
17147	윤	우빈	F	1973-02-03	2012-12-13	BRONZE	03
15589	이	유진	M	1973-02-10	2013-08-08	BRONZE	03
13417	김	하선	F	1974-01-14	2012-05-07	BRONZE	03
12956	김	제인	F	1975-01-07	2012-09-13	BRONZE	06
12365	김	지민	F	1975-01-16	2012-01-09	BRONZE	03
17313	유	세호	M	1975-02-03	2011-10-27	BRONZE	03
12681	김	주영	M	1976-05-03	2012-08-21	BRONZE	01
15066	이	지우	M	1979-01-03	2011-01-28	BRONZE	01
16244	윤	로희	F	1980-02-05	2012-04-04	BRONZE	03
14680	이	예닮	F	1984-05-07	2013-04-02	BRONZE	03
14655	이	경진	F	1984-05-16	2011-08-10	BRONZE	03
16686	유	혜승	F	1985-05-26	2013-11-15	BRONZE	03
18160	서	태우	M	1985-06-04	2012-04-25	BRONZE	01
13332	김	세령	F	1985-10-11	2013-05-21	BRONZE	01
14911	이	선	M	1985-10-29	2011-07-10	BRONZE	03
15004	이	아인	F	1985-11-07	2013-12-24	BRONZE	01
17052	우	단우	F	1985-12-31	2013-07-22	BRONZE	01
14929	이	해민	M	1986-05-29	2013-07-21	BRONZE	06
15057	이	소연	F	1986-06-07	2013-05-15	BRONZE	06
14251	김	조은	F	1986-06-25	2013-04-05	BRONZE	02
15858	정	예람	F	1986-07-04	2012-01-10	BRONZE	02
13075	김	재호	M	1987-05-22	2013-07-21	BRONZE	02
16546	유	다애	F	1988-01-03	2013-12-19	BRONZE	01
12684	김	승윤	M	1988-03-14	2011-06-20	BRONZE	01
18155	임	태호	M	1989-05-30	2012-08-06	BRONZE	02
14345	김	소라	F	1990-10-09	2012-02-27	BRONZE	02
16820	윤	승엽	M	1991-02-10	2011-01-08	BRONZE	02
13109	김	동규	M	1992-06-22	2013-03-01	BRONZE	02
13596	김	형우	M	1992-07-01	2011-03-02	BRONZE	05
12484	김	민찬	M	1993-03-11	2011-02-04	BRONZE	06
16750	윤	대원	M	1993-04-30	2012-07-18	BRONZE	05
14079	김	재승	M	1993-05-27	2013-07-07	BRONZE	02
13638	김	사라	F	1993-06-05	2013-03-01	BRONZE	02
13316	김	루리	F	1993-06-14	2011-11-10	BRONZE	02
13854	김	우림	F	1993-06-23	2011-01-19	BRONZE	05
16322	윤	희선	F	1996-02-14	2012-09-25	BRONZE	01
14725	이	루이	M	1997-02-15	2013-10-30	BRONZE	07
16591	유	나엘	F	1997-02-24	2012-01-10	BRONZE	02
12654	김	승연	F	1997-03-05	2013-01-07	BRONZE	02
16474	조	용우	M	1970-01-18	2011-12-23	VIP	03
15449	최	채희	F	1981-01-21	2013-06-07	VIP	03
16563	조	동균	M	1981-02-05	2012-05-17	VIP	03
16685	조	대성	M	1986-05-30	2013-10-05	VIP	03
16620	조	동진	M	1989-01-03	2012-10-30	VIP	03
16494	조	종원	M	1993-06-06	2011-06-06	VIP	03
16600	조	승욱	M	1997-02-07	2013-02-20	VIP	02
16967	유	효성	M	1972-02-05	2013-10-11	BRONZE	03
14572	김	태유	M	1974-02-03	2013-08-20	BRONZE	03
13055	김	지희	F	1974-02-10	2011-07-21	BRONZE	03
12650	김	하랑	M	1975-01-08	2013-03-21	BRONZE	03
14411	이	이설	F	1975-01-14	2011-11-29	BRONZE	03
17062	유	강산	M	1975-01-17	2012-05-26	BRONZE	04
16921	임	수예	F	1975-01-26	2011-08-13	BRONZE	03
12609	김	지완	M	1975-02-04	2013-06-01	BRONZE	03
13061	김	희주	F	1976-06-03	2012-07-31	BRONZE	01
12445	김	다연	F	1980-01-03	2012-05-27	BRONZE	03
18202	배	성우	M	1983-02-10	2013-08-13	BRONZE	03
13762	김	주이	F	1984-05-08	2012-07-16	BRONZE	03
15114	이	민우	M	1984-05-17	2011-12-08	BRONZE	03
12587	김	준성	M	1985-05-27	2012-12-21	BRONZE	03
14971	이	예서	F	1985-06-05	2012-08-02	BRONZE	01
15822	박	태웅	M	1985-06-14	2011-08-16	BRONZE	01
14046	김	다현	M	1985-10-03	2013-09-03	BRONZE	01
14934	이	홍준	M	1985-10-12	2012-08-29	BRONZE	01
15372	이	찬영	M	1985-10-21	2011-05-13	BRONZE	03
15063	이	은채	F	1985-10-30	2013-11-16	BRONZE	03
13384	김	수안	F	1985-11-08	2011-01-27	BRONZE	01
13533	김	보윤	F	1986-01-31	2013-06-19	BRONZE	03
17459	임	지윤	F	1986-06-08	2012-12-07	BRONZE	02
15078	이	나현	F	1986-06-17	2012-05-20	BRONZE	03
14681	이	레나	F	1986-06-26	2013-03-05	BRONZE	02
17838	유	지후	F	1986-07-05	2012-12-14	BRONZE	02
14242	김	선민	M	1987-05-23	2011-01-24	BRONZE	02
12883	김	주한	M	1988-04-14	2011-06-05	BRONZE	02
17061	윤	수은	F	1989-06-30	2013-05-27	BRONZE	02
17535	여	연서	F	1990-02-05	2013-08-01	BRONZE	01
16419	유	수희	F	1990-10-10	2013-07-31	BRONZE	02
13989	김	영웅	M	1992-02-10	2011-07-01	BRONZE	04
13892	김	도담	F	1992-06-23	2012-11-25	BRONZE	02
13242	김	희수	F	1992-07-02	2011-12-07	BRONZE	01
13712	김	유솔	F	1993-04-11	2013-02-14	BRONZE	03
12605	김	윤하	F	1993-05-01	2013-06-08	BRONZE	02
14844	이	호재	M	1993-05-10	2012-12-31	BRONZE	07
13663	김	소망	F	1993-05-19	2012-12-06	BRONZE	02
18194	고	주현	M	1993-05-28	2012-03-27	BRONZE	03
13200	김	유안	F	1993-06-15	2013-07-15	BRONZE	02
15990	강	민진	F	1993-06-24	2013-04-11	BRONZE	06
14219	김	주빈	M	1996-02-15	2011-09-04	BRONZE	02
13283	김	찬율	M	1997-02-16	2013-10-18	BRONZE	01
13752	김	의준	M	1997-02-25	2013-07-28	BRONZE	02
13029	김	나린	F	1997-03-06	2012-02-05	BRONZE	02
17892	윤	시우	F	1997-03-15	2011-04-18	BRONZE	02
17609	정	지현	F	1985-10-13	2013-12-12	VVIP	01
16342	정	형진	M	1991-02-05	2011-09-11	VVIP	01
16071	최	진	M	1975-01-18	2011-04-20	VIP	05
17646	한	민재	M	1975-02-03	2011-06-29	VIP	03
16598	조	형민	M	1975-02-10	2013-01-30	VIP	03
16086	조	율아	F	1981-01-22	2011-09-01	VIP	03
17468	허	성은	M	1985-05-28	2012-04-14	VIP	03
18101	허	도경	M	1985-10-22	2013-07-21	VIP	03
17481	황	지아	F	1992-06-24	2012-01-03	VIP	02
17685	조	은우	M	1997-02-17	2013-03-14	VIP	02
18237	홍	규린	F	1997-02-26	2012-07-01	VIP	02
15460	최	도은	F	1997-03-16	2013-06-27	VIP	02
12493	김	시현	F	1970-01-19	2013-10-09	BRONZE	03
14362	김	승효	M	1973-02-05	2013-10-18	BRONZE	03
12866	김	지운	M	1975-01-09	2013-02-10	BRONZE	05
13106	김	영우	M	1975-01-27	2013-12-25	BRONZE	03
15045	이	나연	F	1975-02-05	2011-07-21	BRONZE	03
14259	김	진규	M	1976-01-14	2012-08-07	BRONZE	03
15204	이	준수	M	1976-07-03	2011-01-16	BRONZE	01
12679	김	다솜	F	1981-01-03	2013-08-07	BRONZE	01
15899	정	린	F	1982-02-05	2012-04-22	BRONZE	03
14669	김	채완	M	1984-02-10	2012-04-12	BRONZE	01
12390	김	정우	M	1984-05-09	2011-10-31	BRONZE	03
12921	김	민영	F	1984-05-18	2012-06-22	BRONZE	03
15366	이	영준	M	1985-06-06	2011-09-26	BRONZE	01
15667	이	현석	M	1985-06-15	2012-10-06	BRONZE	01
13169	김	민제	M	1985-10-04	2012-08-05	BRONZE	01
12401	김	준혁	M	1985-10-31	2011-06-06	BRONZE	03
14502	김	용훈	M	1986-02-28	2011-04-04	BRONZE	03
16893	윤	원진	M	1986-05-31	2011-07-11	BRONZE	06
18093	양	유경	F	1986-06-09	2011-06-14	BRONZE	03
12809	김	승찬	M	1986-06-18	2012-02-19	BRONZE	02
14162	김	찬희	F	1986-06-27	2012-09-23	BRONZE	02
14150	김	정수	M	1986-07-06	2013-03-02	BRONZE	02
14210	김	보나	F	1987-05-24	2012-09-25	BRONZE	02
15088	이	윤우	M	1988-05-14	2013-07-06	BRONZE	02
14189	김	도하	F	1989-07-30	2013-05-06	BRONZE	01
16471	유	민송	F	1990-01-03	2011-09-06	BRONZE	04
12792	김	건호	M	1990-10-11	2012-08-01	BRONZE	02
14012	김	소울	F	1992-07-03	2012-11-21	BRONZE	06
13278	김	혜연	F	1993-02-10	2012-08-11	BRONZE	01
13948	김	준서	F	1993-04-23	2011-04-27	BRONZE	02
14027	김	현도	M	1993-05-02	2013-09-01	BRONZE	02
14921	이	소율	F	1993-05-11	2011-01-22	BRONZE	01
17859	백	아라	F	1993-05-11	2011-11-18	BRONZE	02
18129	성	라온	M	1993-05-20	2011-06-11	BRONZE	02
13475	김	율아	F	1993-05-29	2013-01-27	BRONZE	04
14059	김	대영	M	1993-06-07	2012-03-10	BRONZE	04
16717	유	정서	F	1993-06-16	2011-03-07	BRONZE	02
14740	이	인후	M	1993-06-25	2013-04-27	BRONZE	07
12448	김	시현	M	1996-02-16	2013-05-26	BRONZE	04
15690	이	신우	M	1997-02-08	2012-08-01	BRONZE	02
13325	김	빛나	F	1997-03-07	2011-09-14	BRONZE	02
15636	최	혜리	F	1975-01-10	2012-11-23	VIP	06
15984	최	민후	M	1976-02-03	2012-02-24	VIP	03
16213	조	도현	F	1977-01-14	2011-11-25	VIP	03
16098	최	한솔	M	1981-01-23	2013-03-01	VIP	03
17765	조	예주	F	1983-03-08	2012-04-27	VIP	03
16589	조	호	M	1985-10-23	2012-02-14	VIP	03
16079	최	은결	M	1986-06-19	2011-04-28	VIP	03
15569	최	세희	F	1986-06-28	2013-03-16	VIP	03
16775	허	보나	F	1989-08-30	2013-02-24	VIP	03
15886	최	진욱	M	1992-06-25	2012-07-27	VIP	03
18119	차	효민	F	1993-05-12	2013-10-06	VIP	03
16753	허	초희	F	1994-02-10	2011-08-10	VIP	06
16659	조	규태	M	1997-03-08	2011-12-06	VIP	02
16442	유	연경	F	1970-01-20	2011-10-22	BRONZE	03
15047	이	윤지	F	1974-02-05	2012-03-21	BRONZE	03
12689	김	시완	M	1975-01-19	2013-07-30	BRONZE	03
18196	문	지운	M	1975-01-28	2011-04-08	BRONZE	03
17581	임	이담	M	1975-02-06	2011-11-05	BRONZE	03
14623	이	설리	F	1976-02-10	2012-09-30	BRONZE	03
16846	윤	범	M	1976-08-03	2011-12-08	BRONZE	01
13390	김	해준	M	1982-01-03	2011-04-24	BRONZE	03
15062	이	시윤	M	1983-02-05	2013-12-15	BRONZE	03
15195	이	라희	F	1984-05-10	2013-01-02	BRONZE	03
12352	김	도윤	M	1984-05-19	2013-03-14	BRONZE	03
17980	임	다온	M	1985-02-10	2013-08-24	BRONZE	01
18095	백	우성	M	1985-05-20	2013-07-15	BRONZE	03
17985	안	채빈	F	1985-05-29	2013-08-31	BRONZE	03
14661	이	은찬	F	1985-06-07	2011-01-15	BRONZE	01
13918	김	한서	F	1985-10-05	2012-07-15	BRONZE	01
14947	이	윤겸	M	1985-10-14	2011-05-18	BRONZE	01
12451	김	아인	F	1985-11-01	2013-10-10	BRONZE	03
13379	김	수하	F	1986-03-31	2013-02-24	BRONZE	03
12610	김	채연	F	1986-06-01	2013-09-30	BRONZE	06
17504	손	채은	F	1986-06-10	2011-08-24	BRONZE	04
18198	양	재혁	M	1986-07-07	2013-04-05	BRONZE	02
12885	김	유은	F	1987-05-25	2012-12-31	BRONZE	02
16835	윤	선규	M	1988-06-14	2011-03-28	BRONZE	02
15405	박	정연	F	1990-10-12	2013-03-14	BRONZE	02
17866	심	은별	F	1991-01-03	2012-06-19	BRONZE	02
15270	이	주환	M	1992-02-05	2012-01-09	BRONZE	03
17887	여	효린	F	1992-07-04	2012-10-24	BRONZE	07
17947	유	효은	F	1993-04-24	2012-06-15	BRONZE	04
14499	이	민슬	F	1993-05-03	2012-02-18	BRONZE	02
12468	김	재민	M	1993-05-21	2012-06-20	BRONZE	01
12418	김	윤아	F	1993-05-30	2012-03-30	BRONZE	06
13429	김	나래	F	1993-06-08	2011-05-24	BRONZE	05
12462	김	유주	F	1993-06-11	2012-11-01	BRONZE	05
15312	이	다온	M	1993-06-17	2012-03-07	BRONZE	02
14878	이	대환	M	1993-06-26	2011-05-15	BRONZE	01
15728	이	선호	M	1997-02-09	2013-10-10	BRONZE	01
17908	유	민수	M	1997-02-18	2012-10-02	BRONZE	03
17770	양	예성	M	1997-02-27	2011-10-28	BRONZE	02
13838	김	제나	F	1997-03-17	2013-05-13	BRONZE	02
16110	최	예건	M	1986-04-30	2011-09-21	VIP	02
16468	강	한	M	1970-01-21	2011-09-05	BRONZE	03
14388	김	승빈	F	1976-09-03	2013-10-22	BRONZE	03
13466	김	승범	M	1981-01-24	2011-03-22	BRONZE	03
14175	김	하원	M	1988-07-14	2012-10-05	BRONZE	01
15843	정	은정	F	1989-09-30	2011-04-30	BRONZE	06
15246	이	하랑	F	1990-10-13	2012-02-25	BRONZE	02
13193	김	승혁	M	1993-07-11	2013-04-04	BRONZE	02
17397	허	윤빈	M	1976-10-03	2012-04-16	VIP	03
17545	한	아인	F	1993-08-11	2012-02-02	VIP	02
13362	김	인호	M	1970-01-22	2012-01-19	BRONZE	03
13161	김	서현	M	1981-01-25	2011-03-02	BRONZE	03
17396	서	해랑	F	1986-05-31	2011-02-01	BRONZE	02
17153	유	채현	M	1988-08-14	2013-04-12	BRONZE	02
17071	유	태수	M	1989-10-30	2013-06-20	BRONZE	02
13194	김	서이	F	1990-10-14	2013-05-22	BRONZE	02
15870	정	지나	F	1978-01-14	2011-11-09	VVIP	03
15813	정	희연	F	1986-06-29	2011-02-04	VVIP	01
17634	조	지훈	M	1975-01-11	2013-06-26	VIP	07
16115	최	민율	M	1976-11-03	2011-01-22	VIP	03
15488	최	효원	F	1981-01-26	2012-02-13	VIP	03
16190	최	예담	M	1984-05-02	2011-10-22	VIP	07
16714	조	우림	M	1985-05-30	2012-08-02	VIP	03
16848	허	선화	F	1985-06-08	2012-12-26	VIP	01
15921	최	세민	M	1987-05-26	2013-01-25	VIP	02
18139	한	주영	F	1992-06-26	2013-02-24	VIP	07
16119	최	찬유	M	1992-07-05	2013-05-26	VIP	02
15738	최	지오	F	1993-05-31	2013-01-10	VIP	02
17080	유	채호	M	1970-01-23	2012-02-27	BRONZE	03
17037	심	성윤	F	1975-01-20	2011-01-10	BRONZE	03
16529	유	혜율	F	1975-01-29	2012-03-19	BRONZE	03
14031	김	동영	M	1975-02-05	2012-11-09	BRONZE	03
13895	김	범진	M	1977-02-03	2013-05-31	BRONZE	01
15224	이	준성	M	1977-02-10	2012-06-24	BRONZE	01
14005	김	이랑	F	1983-01-03	2011-11-15	BRONZE	01
13952	김	해민	F	1984-02-05	2011-12-05	BRONZE	07
14903	이	은서	F	1984-03-08	2011-03-12	BRONZE	02
14321	김	가경	F	1984-05-11	2012-12-28	BRONZE	03
17829	안	채영	F	1984-05-20	2011-11-27	BRONZE	03
13878	김	상욱	M	1985-05-21	2011-07-07	BRONZE	03
13930	김	태균	M	1985-10-06	2013-05-01	BRONZE	01
17197	유	설리	F	1985-10-15	2013-02-21	BRONZE	01
15757	박	준범	M	1985-10-24	2013-12-01	BRONZE	03
13339	김	예영	F	1985-11-02	2011-10-01	BRONZE	03
17110	유	찬휘	M	1986-02-10	2012-10-06	BRONZE	03
14738	이	다겸	M	1986-06-02	2011-05-07	BRONZE	02
16629	유	수윤	F	1986-06-11	2012-03-11	BRONZE	05
16697	유	효경	F	1986-06-20	2012-03-24	BRONZE	02
13027	김	태인	M	1986-06-30	2013-03-29	BRONZE	02
16523	유	한서	F	1986-07-08	2012-04-25	BRONZE	02
12490	김	윤지	F	1988-09-14	2013-03-06	BRONZE	01
16806	윤	세환	M	1989-11-30	2011-06-17	BRONZE	04
17303	오	자인	F	1990-10-15	2013-06-04	BRONZE	02
13456	김	영진	M	1992-01-03	2012-02-27	BRONZE	02
15935	강	예령	F	1993-02-05	2012-01-14	BRONZE	02
14224	김	루희	F	1993-04-25	2011-11-25	BRONZE	06
13990	김	선후	M	1993-05-04	2013-12-12	BRONZE	01
14974	이	서준	M	1993-05-13	2012-09-30	BRONZE	04
17203	심	조안	F	1993-05-22	2013-10-01	BRONZE	03
17816	신	하나	F	1993-06-09	2013-01-24	BRONZE	06
12523	김	태현	M	1993-06-18	2011-05-18	BRONZE	02
14784	이	영선	F	1993-06-27	2011-08-05	BRONZE	02
17284	임	효선	F	1993-09-11	2011-02-02	BRONZE	02
14794	이	혜솔	F	1995-02-10	2013-05-05	BRONZE	07
15850	정	시하	F	1997-02-10	2011-02-10	BRONZE	02
12430	김	예나	F	1997-02-19	2012-04-24	BRONZE	05
12795	김	지혁	M	1997-02-28	2013-02-03	BRONZE	05
14009	김	지이	F	1997-03-09	2013-10-15	BRONZE	04
15407	이	하윤	M	1997-03-18	2012-06-12	BRONZE	02
17078	한	민슬	F	1975-01-21	2012-04-26	VIP	03
15764	최	서이	F	1975-01-30	2012-08-19	VIP	03
15847	최	시준	M	1981-01-27	2013-10-24	VIP	03
16171	최	이수	M	1987-05-27	2012-02-05	VIP	03
18209	조	찬	M	1988-10-14	2011-10-09	VIP	03
15607	최	주영	F	1996-02-10	2013-12-27	VIP	04
14679	김	예현	M	1970-01-14	2012-10-21	BRONZE	03
13328	김	경민	F	1970-01-24	2012-11-11	BRONZE	03
15258	이	지영	F	1975-01-03	2013-04-25	BRONZE	07
16990	유	도혁	M	1975-01-12	2011-01-19	BRONZE	01
14542	김	대훈	M	1976-02-05	2011-11-16	BRONZE	03
12472	김	지율	F	1976-12-03	2011-03-03	BRONZE	03
15108	이	예림	F	1978-02-03	2011-06-16	BRONZE	03
17230	유	지상	M	1978-02-10	2011-02-22	BRONZE	03
18256	백	선유	F	1979-01-14	2011-07-27	BRONZE	01
12676	김	하나	F	1984-01-03	2013-02-10	BRONZE	06
16413	강	도빈	M	1984-05-03	2011-11-16	BRONZE	03
14236	김	선규	M	1984-05-12	2012-12-12	BRONZE	03
17018	손	혜준	F	1984-05-21	2013-01-16	BRONZE	03
12779	김	은재	F	1985-02-05	2012-01-08	BRONZE	01
13739	김	가령	F	1985-03-08	2013-11-14	BRONZE	01
12582	김	민정	F	1985-05-22	2011-09-01	BRONZE	03
14437	김	현종	M	1985-05-31	2011-08-02	BRONZE	01
16327	윤	송희	F	1985-06-09	2013-09-20	BRONZE	01
14988	이	다연	F	1985-10-07	2011-10-02	BRONZE	01
13979	김	서주	F	1985-10-16	2011-01-14	BRONZE	03
12759	김	윤	M	1985-10-25	2012-10-05	BRONZE	03
13686	김	연정	F	1985-11-03	2011-09-16	BRONZE	01
17079	오	애리	F	1986-06-03	2012-12-28	BRONZE	02
15612	이	강현	M	1986-06-12	2012-04-09	BRONZE	02
14108	김	대성	M	1986-06-21	2013-01-01	BRONZE	02
14620	이	율이	F	1986-06-30	2012-08-08	BRONZE	02
14705	이	명진	F	1986-07-09	2013-06-25	BRONZE	02
14434	김	석진	M	1986-07-31	2013-07-03	BRONZE	02
13183	김	상준	M	1987-02-10	2013-04-10	BRONZE	02
12410	김	채은	F	1989-12-30	2011-07-08	BRONZE	06
13983	김	나리	F	1990-10-16	2011-01-30	BRONZE	02
13462	김	다미	F	1992-06-27	2011-08-14	BRONZE	04
15789	박	인우	M	1993-04-26	2013-12-22	BRONZE	02
15201	이	하늘	F	1993-05-05	2013-11-19	BRONZE	02
17226	유	하영	M	1993-05-14	2012-01-31	BRONZE	05
16449	유	윤선	F	1993-05-23	2013-05-09	BRONZE	05
13823	김	종민	M	1993-06-01	2011-08-22	BRONZE	02
12653	김	지혜	F	1993-06-10	2012-01-07	BRONZE	02
17779	심	다희	F	1993-06-19	2011-07-28	BRONZE	02
12913	김	단우	M	1993-06-28	2011-08-13	BRONZE	04
17580	배	아린	F	1993-10-11	2013-10-14	BRONZE	05
14317	김	희경	F	1994-02-05	2011-06-03	BRONZE	02
15823	정	예리	F	1997-02-11	2013-01-18	BRONZE	03
13933	김	성희	F	1997-02-20	2013-05-19	BRONZE	06
16607	유	예희	F	1997-03-01	2013-03-04	BRONZE	07
12936	김	유라	F	1997-03-10	2012-09-28	BRONZE	07
13682	김	선민	F	1997-03-19	2012-03-22	BRONZE	05
18149	황	효빈	F	1970-02-03	2013-08-24	VIP	01
17495	허	수	M	1985-10-08	2012-01-30	VIP	01
17457	허	인찬	M	1986-02-05	2011-12-20	VIP	03
15922	최	민	M	1986-07-01	2013-08-11	VIP	03
15466	최	율	F	1986-07-10	2013-05-26	VIP	03
15687	최	효진	F	1986-08-31	2011-01-21	VIP	03
16477	조	정연	M	1995-02-05	2012-10-10	VIP	02
16757	허	미경	F	1996-02-11	2012-12-27	VIP	05
18042	조	정은	F	1997-02-21	2013-06-17	VIP	02
15917	최	성찬	M	1997-03-20	2011-02-10	VIP	02
18059	서	이안	F	1970-01-05	2012-07-03	BRONZE	03
17045	유	채원	M	1970-01-25	2011-10-10	BRONZE	03
14951	이	채은	F	1970-02-10	2011-08-12	BRONZE	01
12664	김	소이	F	1971-01-14	2011-03-11	BRONZE	01
12600	김	은지	F	1975-01-04	2012-09-18	BRONZE	02
17621	임	준서	M	1975-01-13	2012-07-15	BRONZE	02
15739	박	혜성	M	1975-01-22	2013-12-06	BRONZE	03
13695	김	보연	F	1975-01-31	2013-07-01	BRONZE	03
12446	김	동현	M	1977-01-03	2011-05-21	BRONZE	03
15292	이	태은	F	1977-02-05	2013-05-10	BRONZE	01
12977	김	주현	F	1979-02-03	2012-03-18	BRONZE	01
17932	양	보미	F	1979-02-10	2013-12-17	BRONZE	01
14305	김	재완	M	1981-01-28	2011-03-15	BRONZE	03
12413	김	하린	F	1984-05-04	2012-02-20	BRONZE	07
18078	전	윤	F	1984-05-13	2013-06-14	BRONZE	03
13986	김	나엘	F	1985-01-03	2012-03-29	BRONZE	03
12545	김	윤성	M	1985-05-23	2012-07-21	BRONZE	03
16725	유	루비	F	1985-06-01	2011-05-04	BRONZE	01
17044	곽	연호	F	1985-06-10	2013-06-27	BRONZE	01
15894	정	다해	F	1985-10-17	2011-04-27	BRONZE	03
14393	김	진하	M	1985-10-26	2011-11-13	BRONZE	03
14004	김	선	F	1985-11-04	2011-05-14	BRONZE	01
16739	유	단희	F	1986-03-08	2013-03-30	BRONZE	03
14657	김	강인	M	1986-06-04	2011-11-18	BRONZE	03
17975	임	동하	M	1986-06-13	2012-12-31	BRONZE	03
17348	유	루이	M	1986-06-22	2012-06-02	BRONZE	02
15541	이	석현	M	1987-05-28	2012-10-02	BRONZE	02
13744	김	호연	F	1988-02-10	2013-06-22	BRONZE	02
13974	김	보성	M	1990-01-30	2012-04-02	BRONZE	02
14788	이	린하	F	1990-10-17	2013-06-18	BRONZE	02
12728	김	찬영	M	1992-06-28	2012-01-16	BRONZE	02
16255	윤	루나	F	1993-04-27	2011-10-31	BRONZE	02
17576	임	윤겸	M	1993-05-06	2011-05-04	BRONZE	03
15716	이	강우	M	1993-05-15	2011-09-19	BRONZE	06
13583	김	성아	F	1993-05-24	2012-02-08	BRONZE	06
18161	신	윤찬	M	1993-06-02	2012-01-24	BRONZE	02
17986	임	태훈	M	1993-06-11	2012-08-22	BRONZE	04
16553	유	주안	F	1993-06-20	2011-08-05	BRONZE	02
14047	김	예소	F	1993-06-29	2011-07-10	BRONZE	05
18246	고	윤솔	F	1993-11-11	2012-12-24	BRONZE	05
14801	이	수련	F	1997-02-12	2011-04-03	BRONZE	04
12797	김	예담	F	1997-03-02	2012-09-27	BRONZE	02
13562	김	영찬	M	1997-03-11	2011-04-07	BRONZE	02
16341	정	현중	M	1986-06-14	2012-09-18	VVIP	01
17521	허	찬욱	M	1970-01-06	2012-03-11	VIP	03
15506	최	혜빈	F	1975-01-05	2012-06-09	VIP	03
16203	최	창현	M	1978-02-05	2013-07-01	VIP	03
18056	한	온유	F	1985-10-18	2011-02-02	VIP	03
15514	최	선우	F	1986-06-05	2013-10-23	VIP	03
16550	조	선후	M	1986-07-11	2011-05-07	VIP	03
17049	차	리사	F	1993-06-21	2013-07-12	VIP	02
18035	주	단비	F	1997-02-13	2012-09-29	VIP	02
12744	김	정민	F	1970-01-08	2012-09-21	BRONZE	03
12572	김	하람	M	1971-02-03	2013-07-26	BRONZE	01
15424	박	다원	F	1971-02-10	2013-10-26	BRONZE	01
16906	임	상아	F	1972-01-14	2011-04-26	BRONZE	03
13160	김	우혁	M	1975-01-14	2012-01-04	BRONZE	04
18223	유	주완	M	1975-01-23	2012-05-22	BRONZE	03
12686	김	설아	F	1975-02-01	2013-04-13	BRONZE	03
17597	남	시현	F	1977-01-03	2011-08-17	BRONZE	03
13000	김	도하	M	1977-02-03	2011-10-09	BRONZE	01
12491	김	수호	M	1980-02-10	2013-01-09	BRONZE	03
17730	신	채연	F	1981-01-29	2013-01-20	BRONZE	03
16464	강	유겸	M	1984-05-05	2012-08-18	BRONZE	03
14451	김	한성	M	1984-05-14	2012-12-16	BRONZE	03
14589	이	소명	F	1985-05-24	2011-09-22	BRONZE	03
15043	이	지은	F	1985-06-02	2013-04-06	BRONZE	01
15050	이	소은	F	1985-06-11	2011-09-29	BRONZE	01
14418	이	주언	F	1985-09-30	2011-11-22	BRONZE	01
14353	김	시하	M	1985-10-09	2012-12-12	BRONZE	01
17849	장	율	M	1985-10-27	2013-10-31	BRONZE	03
13273	김	시하	F	1985-11-05	2011-02-26	BRONZE	01
14006	김	의진	M	1986-01-03	2013-08-01	BRONZE	01
18235	송	영은	F	1986-06-23	2013-10-27	BRONZE	02
14625	이	비주	F	1986-07-02	2013-12-17	BRONZE	02
16723	유	신영	F	1986-09-30	2011-08-25	BRONZE	02
14416	이	경아	F	1987-02-05	2011-12-24	BRONZE	02
12498	김	성현	M	1987-03-08	2011-12-11	BRONZE	02
12527	김	민혁	M	1987-05-29	2011-07-09	BRONZE	02
12729	김	정원	M	1989-02-10	2012-12-17	BRONZE	02
16998	유	유석	M	1990-02-28	2013-02-02	BRONZE	01
17124	유	경태	M	1990-10-18	2013-03-05	BRONZE	02
14409	김	제하	M	1992-06-29	2011-11-29	BRONZE	02
13538	김	찬유	M	1993-04-28	2012-07-10	BRONZE	01
17913	심	도영	M	1993-05-07	2012-08-25	BRONZE	04
13815	김	정혁	M	1993-05-16	2012-12-29	BRONZE	07
13355	김	기현	M	1993-05-25	2012-05-12	BRONZE	07
14608	이	이린	F	1993-06-03	2011-07-10	BRONZE	02
12453	김	서진	F	1993-06-12	2013-04-07	BRONZE	07
13280	김	해원	F	1993-06-30	2012-11-15	BRONZE	07
14504	이	제희	F	1993-12-11	2012-09-16	BRONZE	02
13658	김	성주	M	1996-02-05	2011-06-18	BRONZE	03
15111	이	태희	F	1996-02-12	2013-03-22	BRONZE	06
14056	김	동진	M	1997-02-22	2011-12-18	BRONZE	02
17716	임	지효	F	1997-03-03	2012-09-11	BRONZE	04
14533	김	도우	M	1997-03-12	2013-01-27	BRONZE	04
18270	황	동준	M	1977-03-03	2012-08-06	VIP	01
15986	최	시형	M	1986-10-31	2011-09-03	VIP	02
13072	김	은진	F	1970-01-07	2012-10-30	BRONZE	03
16338	정	인준	M	1970-02-08	2012-02-29	BRONZE	01
